ean,product_type_magalu,matched,n_results,product_id,domain_id,status,name,gtin_matches_source,dt,authorized_stores,buy_box_winner,catalog_product_id,date_created,enhanced_content_template_id,enhanced_content_version,family_name,grouper_id,last_updated,parent_id,permalink,presale_info,quality_type,release_info,settings_base_site_product_id,settings_content,settings_exclusive,settings_listing_strategy,settings_ttr,settings_with_enhanced_pictures,short_description_content,short_description_type,type,n_attributes,n_children_ids,n_description_pictures,n_disclaimers,n_enhanced_content_components,n_main_features,n_pdp_types,n_pickers,n_pictures,n_tags,first_picture_url,sibling_product_ids,ingested_at,attributes
7905640320156,Air Fryer,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908140433135,Notebook,TRUE,1,MLB40979826,MLB-NOTEBOOKS,active,Notebook Acer Aspire 5 15.6 Fhd I7-12650h 2tb Nvme 32gb Cor Cinza-escuro,,2026-09-15,,,MLB40979826,2024-09-19T15:01:57Z,,,"Notebook Acer Notebook ACER 15""",,2026-07-30T12:57:38Z,MLB22844281,,,COMPLETE,,,fixed,FALSE,open,2026-09-16T22:01:54.996192046,FALSE,"Desempenho profissional e capacidade de armazenamento incomparável! O laptop Acer Aspire 5 é a escolha ideal para quem procura uma máquina potente, rápida e com amplos recursos. Equipado com o poderoso processador Intel Core i7-12650H, 32 GB de RAM e 2 TB de armazenamento SSD NVMe, este laptop é perfeito para tarefas exigentes, desde trabalho criativo e programação até edição de vídeo e jogos. Sua tela Full HD de 15,6"" permitirá que você desfrute de uma experiência visual excepcional.

Recursos em destaque:

Processador Intel Core i7-12650H: Com 10 núcleos e velocidades de até 4,7 GHz, o i7-12650H é um processador de alto desempenho que permite executar tarefas complexas com eficiência, ideal para multitarefa, edição de conteúdo e software de alto desempenho.

32 GB de RAM: com uma poderosa memória DDR4 de 32 GB, este laptop é perfeito para trabalhar em grandes projetos, executar vários aplicativos ao mesmo tempo e lidar com processos complexos sem perder velocidade ou desempenho.

SSD NVMe de 2 TB: Chega de preocupações com espaço! Com armazenamento SSD NVMe de 2 TB, você terá bastante capacidade para armazenar grandes quantidades de dados e acessá-los nas velocidades mais rápidas possíveis. Aproveite tempos de inicialização instantâneos e carregamento de aplicativos sem atrasos.

Tela Full HD de 15,6"": a tela Full HD (1920 x 1080) oferece imagens nítidas e cores vibrantes, ideais para trabalhar em detalhes gráficos, editar vídeos ou aproveitar conteúdo multimídia.

Design elegante em cinza escuro: com um design moderno e profissional, o Acer Aspire 5 é perfeito para o uso diário no trabalho, no escritório ou na universidade.

Especificações:

Processador: Intel Core i7-12650H (10 núcleos, até 4,7 GHz)

RAM: 32 GB DDR4

Armazenamento: SSD NVMe de 2 TB

Tela: 15,6"" Full HD (1920 x 1080 pixels)

Sistema operacional: Windows 11

Portas: USB 3.0, USB-C, HDMI, leitor de cartão SD, entrada para fone de ouvido

Conectividade: Wi-Fi 6, Bluetooth 5.0",plaintext,catalog_product,32,0,0,1,0,2,1,7,5,0,https://http2.mlstatic.com/D_NQ_NP_866866-MLU79369652007_092024-F.jpg,"[""MLB22844291"",""MLB24877799"",""MLB29726539"",""MLB40979826"",""MLB61494327"",""MLB25077967"",""MLB32960133"",""MLB29783857"",""MLB61494596"",""MLB29780120"",""MLB23204715"",""MLB40959230"",""MLB40980008"",""MLB29726472""]",2026-09-15 17:34:45.508427,"{""BATTERY_TYPE"":""Íon de lítio"",""COLOR"":""Cinza-escuro"",""CONNECTIVITY"":""1 USB-C 3.2|1 USB-A 2.0|1 USB-A 3.2|HDMI"",""CORES_NUMBER"":""10"",""DISK_TYPE"":""SSD"",""LINE"":""Notebook"",""MAIN_COLOR"":""Cinza"",""MANUFACTURER"":""Acer"",""MODEL"":""ACER"",""OS_EDITION"":""Home"",""OS_VERSION"":""10"",""PROCESSOR_BRAND"":""Intel"",""SSD_DATA_STORAGE_CAPACITY"":""2 TB"",""WITH_BLUETOOTH"":""Sim"",""WITH_HEADPHONES_OUTPUT"":""Sim"",""WITH_WEBCAM"":""Sim"",""WITH_WI_FI"":""Sim"",""BRAND"":""Acer"",""DISPLAY_SIZE"":""15 \"""",""DISPLAY_TYPE"":""LED"",""IS_GAMER"":""Não"",""OS_NAME"":""Windows"",""PROCESSOR_LINE"":""Core i7"",""PROCESSOR_MODEL"":""12650H"",""PRODUCT_TYPE"":""Notebook"",""RAM_MEMORY_MODULE_TOTAL_CAPACITY"":""32 GB"",""RAM_MEMORY_TYPE"":""DDR4"",""TOTAL_DISK_CAPACITY"":""2 TB"",""VIDEO_PORT_TYPES"":""HDMI"",""WEIGHT"":""1.85 kg"",""WITH_MICROPHONE"":""Sim"",""WITH_TOUCH_SCREEN"":""Não""}"
7908247778535,Ar Condicionado,TRUE,1,MLB64840825,MLB-AIR_CONDITIONERS,active,Ar Condicionado 9000 Preto Daikin Full Inverter Preto Quente e Frio 220V Monofásico,,2026-09-15,,,MLB64840825,2026-01-22T15:52:20Z,,,Daikin Icolor RHC09T5VL7-FTHC09T5VL9-P rhc09t5vl7-fthc09t5vl9-p,,2026-02-03T13:43:57Z,MLB64840801,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-17T06:40:55.786708083,FALSE,"Ar Condicionado 9000 Btus Split Hi Wall Full Inverter Quente e Frio Daikin

Silêncio, economia e conforto: tudo em um só lugar.

O Ar-Condicionado Split Hi Wall Full Inverter da Daikin é a escolha ideal para quem busca climatização eficiente, silenciosa e sustentável. Equipado com tecnologia Inverter de última geração, este modelo controla automaticamente a velocidade do compressor, proporcionando economia de energia e conforto térmico constante.

Principais Benefícios

• Economia que gera conforto: Consumo equivalente ao valor de 1 bala por hora – R,13/hora*. Com base nas condições de testes definidos, considerando equipamento Daikin modelo FTHC09T5VL/RHC09T5VL de 9.000 Btu/h e tarifa regional de energia de R,95 por kWh.

• Tecnologia Inverter: Reduz significativamente o consumo de energia, ajustando a operação conforme a necessidade do ambiente.

• Menor distância até o teto: A evaporadora pode ser instalada até 3 centímetros do teto.

• Aproveite ao máximo seu espaço: A área necessária para instalação da condensadora é aproximadamente 0,735m², sendo a menor do mercado.

• Gás Refrigerante R-32: Mais eficiente e com menor impacto ambiental, contribuindo para a sustentabilidade.

• Mais silencioso que um sussurro: Otimizado para minimizar o ruído, garantindo conforto acústico.

• Design Compacto e Moderno: Painel branco fosco que se integra facilmente a diferentes ambientes.

• Durabilidade: Aletas Blue Fin com revestimento anticorrosivo protegem o trocador de calor contra desgaste precoce. A pintura eletrostática, aplicada em toda a estrutura da unidade externa (interna e externamente), oferece resistência extra à corrosão — ideal até para ambientes com maresia.

• Conectividade: Controle o ar-condicionado pelo seu smartphone com o app Daikin Smart AC disponível nas plataformas Android e iOS. Compatível com Google Assistente e Alexa.

Atenção: o aparelho não possui Comando de Voz e Wi-Fi integrado. Para liberar as funções de conectividade remota, é necessário adquirir separadamente o kit Wi-Fi.",plaintext,catalog_product,50,0,0,0,0,6,1,2,9,0,https://http2.mlstatic.com/D_NQ_NP_790747-MLA105002994102_012026-F.jpg,"[""MLB65099584"",""MLB64840825"",""MLB54165596""]",2026-09-15 17:34:45.508427,"{""AIR_CONDITIONING_TYPE"":""Frio/Quente"",""ALPHANUMERIC_MODEL"":""RHC09T5VL7-FTHC09T5VL9-P"",""BRAND"":""Daikin"",""COLOR"":""Preto"",""CONTROL_PANEL_TYPES"":""Eletrônico"",""COOLING_CAPACITY"":""9000 BTU"",""DEPTH"":""22.3 cm"",""FILTERS_TYPES"":""Antibacteriano"",""HEATING_CAPACITY"":""9000 BTU"",""HEATING_POWER"":""677 W"",""HEIGHT"":""28.5 cm"",""INDOOR_UNIT_HEIGHT"":""28.5 cm"",""INSTALLATION_PLACEMENTS"":""De parede"",""LINE"":""Icolor"",""MANUFACTURER"":""Daikin"",""OUTDOOR_UNIT_DEPTH"":""32.6 cm"",""OUTDOOR_UNIT_VOLTAGE"":""220V"",""OUTDOOR_UNIT_WEIGHT"":""23 kg"",""PACKAGING_BOXES_NUMBER"":""2"",""POWER_SUPPLY_TYPE"":""Corrente doméstica"",""REFRIGERANT_GAS_TYPE"":""R-32"",""SEER"":""7.7"",""WEIGHT"":""8 kg"",""WITH_AUTOMATIC_CLEANING"":""Não"",""WITH_DIGITAL_DISPLAY"":""Sim"",""WITH_FAN_MODE"":""Sim"",""WITH_INVERTER_TECHNOLOGY"":""Sim"",""WITH_WASHABLE_FILTER"":""Sim"",""WITH_WI_FI"":""Sim"",""AIR_CONDITIONER_TYPE"":""Split"",""COMPATIBLE_VIRTUAL_ASSISTANTS"":""Amazon Alexa"",""COOLING_POWER"":""650 W"",""ENERGY_EFFICIENCY_BRASIL"":""A"",""ENERGY_EFFICIENCY_IN_HEATING_MODE"":""A"",""INCLUDES_REMOTE_CONTROL"":""Sim"",""INDOOR_UNIT_DEPTH"":""22.3 cm"",""INDOOR_UNIT_WEIGHT"":""8 kg"",""INDOOR_UNIT_WIDTH"":""77 cm"",""IS_COMPATIBLE_WITH_WI_FI_MODULE"":""Sim"",""MAIN_COLOR"":""Preto"",""MODEL"":""RHC09T5VL7-FTHC09T5VL9-P"",""NOISE_LEVEL"":""19 dB"",""NOMINAL_POWER"":""2.64 W"",""OUTDOOR_UNIT_HEIGHT"":""55 cm"",""OUTDOOR_UNIT_WIDTH"":""74.9 cm"",""VOLTAGE"":""220V"",""WIDTH"":""77 cm"",""WITH_DEHUMIDIFICATION_FUNCTION"":""Sim"",""WITH_SLEEP_FUNCTION"":""Sim"",""WITH_TIMER"":""Sim""}"
7900288416827,Sofá,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7901130765452,Sofá,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7904883478082,Cama Box,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908198024644,Lava-louças,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908381009342,Colchão,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7900288352392,Cama Box,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7901112913994,Cama Box,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7903215406946,Tablet,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7904040604538,Air Fryer,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908241624838,Guarda-roupa,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7900288004369,Armário,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7904500324648,TV,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7904910717818,TV,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7899959970624,Guarda-roupa,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7905372226917,Tablet,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7906424424961,Tablet,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908412504372,Ar Condicionado,TRUE,1,MLB36249325,MLB-AIR_CONDITIONERS,active,Elgin ar condicionado 45KVQI24C2NA cor branca,,2026-09-15,,,MLB36249325,2024-04-29T01:21:54Z,,,Elgin Ar Condicionado Elgin 45kvqi24c2na,,2026-09-08T04:26:31Z,MLB37820342,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-16T15:20:32.081469761,FALSE,"Dias quentes não são mais um problema para você. Este ar condicionado Elgin Ar Condicionado será a melhor companhia para você desfrutar de sua casa, independentemente da temperatura externa.

Desenho adequado aos seus espaços
O tipo de ar condicionado split é de baixo consumo de energia, manutenção fácil e extremamente silencioso pois possui uma unidade externa.

Tecnologia inverter
Este tipo de tecnologia melhora a eficiência do seu equipamento, aumenta sua capacidade de refrigeração e proporciona uma temperatura mais estável.",plaintext,catalog_product,46,0,0,0,0,1,1,2,8,0,https://http2.mlstatic.com/D_NQ_NP_910036-MLU75896373334_042024-F.jpg,"[""MLB36249325""]",2026-09-15 17:34:45.508427,"{""AIR_CONDITIONER_TYPE"":""Split"",""AIR_CONDITIONING_TYPE"":""Frio/Quente"",""ALPHANUMERIC_MODEL"":""45KVQI24C2NA"",""COLOR"":""Branco"",""COOLING_CAPACITY"":""18000 BTU"",""COOLING_POWER"":""7.032 kW"",""DEPTH"":""86 cm"",""DETAILED_MODEL"":""220V"",""ENERGY_EFFICIENCY_ARGENTINA"":""A"",""ENERGY_EFFICIENCY_BRASIL"":""A"",""ENERGY_EFFICIENCY_CHILE"":""A"",""ENERGY_EFFICIENCY_COLOMBIA"":""A"",""ENERGY_EFFICIENCY_ECUADOR"":""A"",""ENERGY_EFFICIENCY_URUGUAY"":""A"",""HEATING_CAPACITY"":""18000 BTU"",""HEATING_POWER"":""7.032 kW"",""INDOOR_UNIT_DEPTH"":""22.5 cm"",""INDOOR_UNIT_HEIGHT"":""31 cm"",""INDOOR_UNIT_WEIGHT"":""21.2 kg"",""INSTALLATION_PLACEMENTS"":""Teto"",""LINE"":""Ar Condicionado"",""MAIN_COLOR"":""Branco"",""MANUFACTURER"":""Elgin"",""MODEL"":""Elgin"",""OUTDOOR_UNIT_DEPTH"":""27 cm"",""OUTDOOR_UNIT_HEIGHT"":""54 cm"",""REFRIGERANT_GAS_TYPE"":""R-32"",""WIDTH"":""83 cm"",""WITH_DIGITAL_DISPLAY"":""Sim"",""WITH_INVERTER_TECHNOLOGY"":""Sim"",""WITH_POSITIVE_IMPACT"":""Sim"",""WITH_TIMER"":""Sim"",""BRAND"":""Elgin"",""ENERGY_EFFICIENCY_PERU"":""A"",""HEIGHT"":""22 cm"",""INDOOR_UNIT_WIDTH"":""96 cm"",""NOMINAL_POWER"":""24 kW"",""OUTDOOR_UNIT_WEIGHT"":""24.55 kg"",""OUTDOOR_UNIT_WIDTH"":""73.8 cm"",""POWER_SUPPLY_TYPE"":""Corrente doméstica"",""VOLTAGE"":""220V"",""WEIGHT"":""45 kg"",""WITH_AUTOMATIC_CLEANING"":""Não"",""WITH_DEHUMIDIFICATION_FUNCTION"":""Sim"",""WITH_SLEEP_FUNCTION"":""Sim"",""WITH_WI_FI"":""Não""}"
7899963919749,Ar Condicionado,TRUE,1,MLB59605532,MLB-AIR_CONDITIONERS,active,Ar-condicionado Split 9000 Btu/h Prime Air 9qc Quente E Frio Branco,,2026-09-15,,,MLB59605532,2025-10-10T18:43:05Z,,,Britânia PRIME AIR 9QC,,2026-03-29T22:58:24Z,MLB59605526,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-16T08:58:02.387856095,FALSE,"Eleve seu conforto e bem-estar com o Ar-Condicionado Split 9000 BTU/h Prime Air 9QC Quente e Frio!

Com tecnologia Inverter e classificação energética A, este ar-condicionado oferece máximo conforto com economia de energia, mantendo seu ambiente ideal sem preocupações com a conta de luz. Seu gás R32 garante maior eficiência e menor impacto ambiental, enquanto as aletas anticorrosivas prolongam a vida útil do aparelho.

Escolha entre 5 modos de operação: refrigere no verão, aqueça no inverno, ajuste a umidade ou ventile conforme sua preferência. Com funções inteligentes como Timer, Turbo e Modo Sleep, você personaliza o clima para cada momento. O filtro lavável facilita a manutenção, e o filtro de proteção contra vírus (com kit opcional) traz ainda mais segurança para sua família.

O Ar-Condicionado Inverter 9000 BTU/h Prime Air 9QC é a escolha certa para quem busca conforto, economia e tranquilidade.

Vazão de 500 m³/h.",plaintext,catalog_product,18,0,0,0,0,6,1,2,8,0,https://http2.mlstatic.com/D_NQ_NP_676464-MLA99989458879_112025-F.jpg,"[""MLB59605532""]",2026-09-15 17:34:45.508427,"{""AIR_CONDITIONER_TYPE"":""Inverter"",""COOLING_CAPACITY"":""9000 BTU"",""ENERGY_EFFICIENCY_ARGENTINA"":""A"",""ENERGY_EFFICIENCY_BRASIL"":""A"",""ENERGY_EFFICIENCY_ECUADOR"":""A"",""ENERGY_EFFICIENCY_PERU"":""A"",""MAIN_COLOR"":""Branco"",""PACKAGING_BOXES_NUMBER"":""1"",""POWER_SUPPLY_TYPE"":""Corrente doméstica"",""BRAND"":""Britânia"",""COLOR"":""Branco"",""ENERGY_EFFICIENCY_CHILE"":""A"",""ENERGY_EFFICIENCY_COLOMBIA"":""A"",""ENERGY_EFFICIENCY_URUGUAY"":""A"",""MODEL"":""PRIME AIR 9QC"",""VOLTAGE"":""220V"",""WITH_DIGITAL_DISPLAY"":""Sim"",""WITH_INVERTER_TECHNOLOGY"":""Sim""}"
7908293001502,Ar Condicionado,TRUE,1,MLB59408655,MLB-AIR_CONDITIONERS,active,Split Hi Wall Inverter Tcl Elite 34000 Btu/h Q/f Tac34,,2026-09-15,,,MLB59408655,2025-10-10T06:14:09Z,,,TCL TAC-34CHSG2-INV TCL Elite,,2026-03-25T05:17:45Z,MLB59408654,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-16T12:46:07.224069618,FALSE,"Ar Condicionado Split Hi Wall Inverter TCL Elite 34000 BTU/h Quente e Frio TAC-34CHSG2-INV – 220 Volts

Com o Ar Condicionado Split Hi Wall Inverter TCL Elite 34000 BTU/h Quente e Frio TAC-34CHSG2-INV, você encontrará conforto com o Ar-Condicionado TCL Elite. Este aparelho foi projetado para proporcionar um ambiente agradável, garantindo saúde e economia.

Uma das grandes vantagens do TCL Elite é a sua impressionante eficiência energética. Com até 75% de economia em comparação com modelos convencionais, você pode desfrutar de um ambiente agradável sem se preocupar com altas contas de energia.

A saúde do ar que você respira é uma prioridade. O TCL Elite está equipado com a função de auto-limpeza, que previne a formação de mofo e bactérias na unidade interna. Ao secar a serpentina interna, ele garante uma melhor qualidade do ar.

Além disso, o filtro HD Silver retém partículas de bactérias, ajuda na eliminação de odores e poeira, tornando o ar do ambiente mais limpo e saudável.

A função esterilização do TCL Elite elimina até 90% de bactérias e vírus, criando um espaço seguro e saudável.

Escolha o Ar-Condicionado TCL Elite e valorize o seu bem-estar de forma inteligente e sustentável.",plaintext,catalog_product,48,0,0,0,0,6,1,2,5,0,https://http2.mlstatic.com/D_NQ_NP_998446-MLA99943610957_112025-F.jpg,"[""MLB59408655""]",2026-09-15 17:34:45.508427,"{""AIR_CONDITIONER_TYPE"":""Split"",""COLOR"":""Branco"",""CONTROL_PANEL_TYPES"":""Eletrônico"",""DEPTH"":""25.8 cm"",""EER"":""6.5"",""ENERGY_EFFICIENCY_ARGENTINA"":""A"",""ENERGY_EFFICIENCY_BRASIL"":""A"",""ENERGY_EFFICIENCY_CHILE"":""A"",""ENERGY_EFFICIENCY_COLOMBIA"":""A"",""ENERGY_EFFICIENCY_ECUADOR"":""A"",""ENERGY_EFFICIENCY_URUGUAY"":""A"",""HEATING_CAPACITY"":""34000 BTU"",""HEIGHT"":""34 cm"",""INDOOR_UNIT_WEIGHT"":""17 kg"",""INSTALLATION_PLACEMENTS"":""De parede"",""LINE"":""TAC-34CHSG2-INV"",""MAIN_COLOR"":""Branco"",""MANUFACTURER"":""TCL"",""MODEL"":""TCL Elite"",""NOMINAL_POWER"":""3.075 W"",""OUTDOOR_UNIT_VOLTAGE"":""220V"",""PACKAGING_BOXES_NUMBER"":""2"",""POWER_SUPPLY_TYPE"":""Elétrica"",""VOLTAGE"":""220V"",""WEIGHT"":""17 kg"",""WIDTH"":""118.6 cm"",""WITH_AUTOMATIC_CLEANING"":""Sim"",""WITH_DIGITAL_DISPLAY"":""Sim"",""WITH_INVERTER_TECHNOLOGY"":""Sim"",""WITH_WI_FI"":""Não"",""AIR_CONDITIONING_TYPE"":""Frio/Quente"",""BRAND"":""TCL"",""COOLING_CAPACITY"":""34000 BTU"",""COOLING_POWER"":""3.075 kW"",""ENERGY_EFFICIENCY_PERU"":""A"",""INCLUDES_REMOTE_CONTROL"":""Sim"",""INDOOR_UNIT_DEPTH"":""25.8 cm"",""INDOOR_UNIT_HEIGHT"":""34 cm"",""INDOOR_UNIT_WIDTH"":""118.6 cm"",""OUTDOOR_UNIT_DEPTH"":""42.1 cm"",""OUTDOOR_UNIT_HEIGHT"":""70.3 cm"",""OUTDOOR_UNIT_WEIGHT"":""48 kg"",""OUTDOOR_UNIT_WIDTH"":""96.7 cm"",""REFRIGERANT_GAS_TYPE"":""R-32"",""WITH_DEHUMIDIFICATION_FUNCTION"":""Sim"",""WITH_FAN_MODE"":""Sim"",""WITH_SLEEP_FUNCTION"":""Sim"",""WITH_TIMER"":""Sim""}"
7906424440220,Tablet,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908381008994,Colchão,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7904883451764,Cama Box,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7905372226177,Tablet,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908198024699,Lava-louças,FALSE,0,,,,,,2026-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15 17:34:45.508427,
7908212521715,Armário,TRUE,1,MLB43684349,MLB-SIDEBOARDS,active,Buffet Aparador Retrô 136cm TecnoMobili 3 Portas Amêndoa,,2026-09-15,,,MLB43684349,2024-11-25T00:22:18Z,,,Buffet Tecno Mobili Tecno Mobili SE Escritório ME4147,,2026-07-01T20:32:19Z,MLB43684346,,,COMPLETE,,,fixed,FALSE,catalog_required,2026-09-16T14:47:25.854276703,FALSE,"Transforme seu ambiente de trabalho em um espaço mais organizado, funcional e profissional com o Balcão Aparador, Armário para Escritório. Ideal para quem busca praticidade no dia a dia, ele é perfeito para manter documentos, materiais e objetos sempre bem distribuídos e ao alcance das mãos.
Com 3 portas, o móvel oferece excelente espaço interno distribuido em seu interior, ajudando a manter tudo em ordem e contribuindo para um ambiente mais produtivo e livre de bagunça. Seu design compacto é um grande diferencial, pois se adapta facilmente a diversos espaços, seja em escritórios, salas comerciais ou até mesmo no home office.

Produzido em MDP de qualidade, o balcão conta com acabamento em BP, que garante maior durabilidade, resistência ao uso diário e proteção contra desgaste e umidade. Além disso, esse acabamento facilita a limpeza, mantendo o móvel sempre bonito e com aparência de novo por muito mais tempo.
Com medidas de 136 cm de largura, 36 cm de profundidade e 84 cm de altura, ele oferece o equilíbrio ideal entre espaço interno e aproveitamento do ambiente, sendo uma solução prática para quem precisa de organização sem abrir mão do estilo.
O Balcão se encaixa perfeitamente com diversas funções, sendo como aparador ou armário de escritório e é a escolha certa para quem valoriza um ambiente mais organizado, moderno e eficiente no dia a dia.
Medidas do produto: 136 x 36 x 84 cm (Largura x Profundidade x Altura)

Características do produto:
Linha: Escritório
Materiais do corpo: MDP 15 mm com revestimento em BP
Largura (cm): 136
Profundidade (cm): 36
Altura (cm): 84
Quantidade de caixas de embalagem: 1
Peso da embalagem do vendor: 33.65
Comprimento da maior embalagem (cm): 140
Largura da maior embalagem (cm): 41.5
Altura da maior embalagem (cm): 13
Material dos pés: Plástico
Quantidade de pés: 4
Quantidade de Portas: 3
Quantidade de prateleiras: 2
Tipo/tamanho dos pés: Sapata
Requer montagem: Sim
Peso Suportado: 16kg no tampo e 4kg cada prateleira (24kg total).",plaintext,catalog_product,22,0,0,0,0,6,1,2,4,0,https://http2.mlstatic.com/D_NQ_NP_765716-MLA100033313857_122025-F.jpg,"[""MLB43684349""]",2026-09-15 17:34:45.508427,"{""BRAND"":""Tecno Mobili SE"",""COLOR"":""Amêndoa"",""DOORS_NUMBER"":""3"",""FINISH"":""BP"",""HEIGHT"":""84 cm"",""LENGTH"":""84 cm"",""MATERIALS"":""MDP 15mm"",""MAX_WEIGHT_SUPPORTED"":""24 kg"",""REQUIRES_ASSEMBLY"":""Sim"",""STYLE"":""Clássico"",""WITH_DRAWERS_SLIDES"":""Não"",""DEPTH"":""36 cm"",""DRAWERS_NUMBER"":""0"",""INCLUDES_ASSEMBLY_MANUAL"":""Sim"",""LINE"":""Escritório"",""MAIN_COLOR"":""Marrom"",""MANUFACTURER"":""Tecno Mobili"",""MODEL"":""ME4147"",""SHELVES_NUMBER"":""2"",""WEIGHT"":""32.4 kg"",""WIDTH"":""136 cm"",""WITH_HANDLE"":""Não""}"
7902016727519,Notebook,TRUE,1,MLB43453505,MLB-NOTEBOOKS,active,Notebook Acer Aspire 5 15 Fhd I7 12a Gen 8gb Ram Nvme 1tb Cor Cinza,,2026-09-15,,,MLB43453505,2024-11-21T01:28:09Z,,,"Notebook Acer Aspire 5 A515-57-727C A515-57-727c 15.6""",,2025-09-26T09:46:08Z,MLB43453504,,,COMPLETE,,,fixed,FALSE,open,2026-09-16T00:05:26.795630884,FALSE,,plaintext,catalog_product,24,0,0,1,0,1,1,10,5,0,https://http2.mlstatic.com/D_NQ_NP_734215-MLA80577393220_112024-F.jpg,"[""MLB43464930"",""MLB43465673"",""MLB43458791"",""MLB43487625"",""MLB75358892"",""MLB43479466"",""MLB43453505""]",2026-09-15 17:34:45.508427,"{""BATTERY_CAPACITY"":""50 mAh"",""COLOR"":""Cinza"",""DISK_TYPE"":""SSD"",""DISPLAY_SIZE"":""15.6 \"""",""IS_GAMER"":""Não"",""LINE"":""Aspire 5"",""MAIN_COLOR"":""Cinza"",""MANUFACTURER"":""Acer Incorporated"",""OS_VERSION"":""11"",""PROCESSOR_LINE"":""Core i7"",""PROCESSOR_MODEL"":""i7-12650H"",""PRODUCT_TYPE"":""Notebook"",""SSD_DATA_STORAGE_CAPACITY"":""1 TB"",""ALPHANUMERIC_MODEL"":""A515-57-727c"",""BRAND"":""Acer"",""MODEL"":""A515-57-727C"",""OS_EDITION"":""Taste"",""OS_NAME"":""Windows"",""PROCESSOR_BRAND"":""Intel"",""RAM_MEMORY_MODULE_TOTAL_CAPACITY"":""8 GB"",""RAM_MEMORY_TYPE"":""DDR4"",""TOTAL_DISK_CAPACITY"":""1 TB"",""WITH_TOUCH_SCREEN"":""Não"",""WITH_WI_FI"":""Sim""}"
